EC;M;T;CO;W;TM;S;F;Classes;;;;;;;
0,627811159;0,139130606;-0,107142857;2,068965517;2,666666667;-0,96069869;0,0625;0,278481013;E;;;;;;;
1,948140725;0,027356494;-0,464285714;1,620689655;14,66666667;-0,698689956;0,0375;4,341772152;E;;;;;;;
-0,664681789;0,011597019;0,035714286;-0,551724138;9,666666667;-0,406113537;0,225;4,126582278;E;;;;;;;
10,11609113;0,101543563;-0,178571429;-0,103448276;9,666666667;-0,375545852;0,2375;-0,151898734;E;;;;;;;
-0,252810581;-0,055740277;-0,321428571;0,965517241;3,666666667;-0,593886463;0,05;-0,278481013;E;;;;;;;
-0,548366101;-0,149978371;0,035714286;0,103448276;15,16666667;-0,510917031;0,25;3,481012658;E;;;;;;;
0,05495943;0,138385541;-0,464285714;0,655172414;-0,666666667;-0,506550218;0,0625;1,506329114;E;;;;;;;
-0,025990679;-0,126457306;-0,142857143;2,103448276;8;-0,524017467;0;3,379746835;E;;;;;;;
1,548128481;-0,168239205;-0,071428571;2;10,5;-0,480349345;0,0875;2,797468354;E;;;;;;;
9,267527965;-0,107715148;0,071428571;2,413793103;8,5;-0,183406114;0,0625;2,924050633;E;;;;;;;
-0,583524797;0,07818012;-0,178571429;0,586206897;11,5;-0,550218341;0,025;0,291139241;E;;;;;;;
1,970059195;-0,058715597;0,071428571;0;4,5;-0,052401747;0,075;4,303797468;E;;;;;;;
0,121829896;-0,131749746;-0,392857143;0,517241379;9,333333333;0,03930131;0,1;2,898734177;E;;;;;;;
1,911457812;-0,188681903;-0,535714286;0,551724138;0,5;-0,43231441;0;3,151898734;E;;;;;;;
-0,575680468;-0,069147851;0,071428571;-0,344827586;5,5;-0,851528384;0,2375;1,734177215;E;;;;;;;
5,717365717;0,009965939;-0,25;1,75862069;10,5;-0,995633188;0,225;2,367088608;E;;;;;;;
0,202580436;-0,041244341;-0,571428571;-0,827586207;7;-0,213973799;0,05;1,417721519;E;;;;;;;
4,983656249;-0,196224082;-0,142857143;1,965517241;6,166666667;-1,026200873;0,0125;4,443037975;E;;;;;;;
2,462440104;0,12694067;-0,464285714;1,793103448;-0,666666667;0,109170306;0,175;1,860759494;E;;;;;;;
2,275920553;-0,004849303;-0,142857143;-0,206896552;4,666666667;-0,917030568;0,0375;2,481012658;E;;;;;;;
0,360286558;-0,057727918;-0,535714286;1,931034483;13,66666667;-0,899563319;0,0375;5,202531646;E;;;;;;;
-0,666910438;-0,167108465;-0,178571429;1,827586207;1,666666667;-0,742358079;0,0625;0,64556962;E;;;;;;;
0,456245423;0,076886642;0;0,344827586;5,333333333;-0,611353712;0,225;2,126582278;E;;;;;;;
3,429667468;0,10281666;-0,107142857;-0,620689655;12,83333333;-0,423580786;0,2;0,35443038;E;;;;;;;
26,93463912;0,170761164;-0,321428571;-0,586206897;12,33333333;-0,982532751;0,2375;4,46835443;E;;;;;;;
-0,085285117;-0,064931647;-0,071428571;-0,172413793;15,16666667;0,104803493;0,075;2,075949367;E;;;;;;;
10,8367523;-0,157509111;-0,107142857;0,034482759;4,333333333;-0,969432314;0;-0,227848101;E;;;;;;;
8,737008269;0,060376072;0,071428571;2,413793103;10,5;-0,537117904;0,1625;-0,329113924;E;;;;;;;
9,459985921;0,165893657;-0,357142857;1,137931034;10,5;-0,633187773;0,2125;0,860759494;E;;;;;;;
0,174407204;0,169463881;-0,142857143;0,620689655;14,16666667;-0,096069869;0,0125;3,291139241;E;;;;;;;
-0,432553877;0,144030732;-0,142857143;2,310344828;2,833333333;-0,100436681;0,2375;2,974683544;E;;;;;;;
-0,488531891;0,05465573;-0,607142857;-0,448275862;15,66666667;-0,262008734;0,05;1,202531646;E;;;;;;;
-0,30962534;-0,01439566;-0,571428571;1,793103448;2,5;-0,729257642;0,0375;-0,189873418;E;;;;;;;
0,098807368;0,039193254;-0,571428571;2,448275862;5,166666667;-0,061135371;0,025;2,708860759;E;;;;;;;
0,144684932;-0,174548798;0,035714286;2;9,666666667;-0,729257642;0,0625;1,278481013;E;;;;;;;
9,386272282;0,123002035;-0,142857143;-0,517241379;6,666666667;0,061135371;0,2125;2,582278481;E;;;;;;;
0,284530153;0,028137126;-0,607142857;1,655172414;5,166666667;-0,266375546;0,1;5,139240506;E;;;;;;;
3,95304931;-0,10249889;-0,142857143;1,724137931;10;-0,305676856;0,05;4,316455696;E;;;;;;;
7,521039081;0,149182106;-0,107142857;2,206896552;-0,666666667;-0,152838428;0,2125;-0,367088608;E;;;;;;;
-0,214613364;0,09152054;-0,5;-0,103448276;15,33333333;-0,772925764;0,075;5,012658228;E;;;;;;;
7,883629615;0,159595964;-0,464285714;0,689655172;9,333333333;-0,248908297;0,2375;3,860759494;E;;;;;;;
8,154416478;0,186117722;-0,178571429;-0,068965517;5,666666667;-0,80349345;0,0375;2,037974684;E;;;;;;;
9,752394524;-0,051766299;-0,571428571;-0,24137931;12;-0,331877729;0,25;4,53164557;E;;;;;;;
8,385069675;-0,16733042;-0,142857143;1,896551724;-0,333333333;-1,013100437;0,125;0,556962025;E;;;;;;;
0,645259501;-0,148614249;-0,428571429;-0,931034483;10;0,152838428;0;4,746835443;E;;;;;;;
1,217254911;-0,159347327;-0,535714286;0,862068966;1;0,122270742;0,1125;0,481012658;E;;;;;;;
5,401457014;-0,105778411;-0,392857143;-0,448275862;4;-0,746724891;0,1125;2,632911392;E;;;;;;;
-0,56464877;-0,152725582;-0,642857143;0,827586207;-0,666666667;-0,633187773;0,1125;0,949367089;E;;;;;;;
0,183721442;0,173310842;-0,357142857;1,172413793;3;-0,008733624;0,075;5,151898734;E;;;;;;;
3,224331877;0,065630217;-0,428571429;-0,24137931;3,333333333;-0,772925764;0,0875;4,962025316;E;;;;;;;
-0,386533007;-0,056620154;-0,464285714;1,310344828;1,166666667;-0,742358079;0,1;2,810126582;E;;;;;;;
-0,638643957;-0,031095975;0;-0,034482759;-0,333333333;0,187772926;0,2125;0,164556962;E;;;;;;;
10,11845311;-0,032843485;0,071428571;-0,551724138;8;-0,484716157;0,0625;1,379746835;E;;;;;;;
13,91891305;0,020328676;-0,214285714;1,827586207;12;-0,410480349;0,0625;1,632911392;E;;;;;;;
0,348484718;-0,13406469;-0,107142857;2,034482759;7,333333333;-0,052401747;0,0875;4,886075949;E;;;;;;;
3,483904395;-0,111786594;-0,25;-0,413793103;2,5;-0,768558952;0,125;5,202531646;E;;;;;;;
1,606484753;-0,189931863;-0,214285714;-0,310344828;10,83333333;0,305676856;0,0625;3,493670886;E;;;;;;;
0,134726339;0,178222938;0,071428571;-0,586206897;14;0,266375546;0,2;4,493670886;E;;;;;;;
3,258303366;0,025126203;-0,535714286;1,310344828;7,5;0,292576419;0,05;-0,316455696;E;;;;;;;
26,66127441;-0,101910852;-0,392857143;1,793103448;8,833333333;-0,248908297;0,2375;0,924050633;E;;;;;;;
0,747226507;0,17662428;-0,5;0,896551724;11,66666667;-0,161572052;0,1125;2,962025316;E;;;;;;;
12,39076019;-0,175821023;-0,392857143;2,379310345;15,5;0,026200873;0,1875;0,886075949;E;;;;;;;
18,3181703;0,023804562;-0,25;-0,206896552;11,5;-0,908296943;0,0375;2;E;;;;;;;
0,778925371;-0,112580363;-0,285714286;0,448275862;11,83333333;-0,742358079;0,225;3,265822785;E;;;;;;;
27,38437164;0,065950089;-0,392857143;2;12;0,004366812;0,0625;-0,303797468;E;;;;;;;
1,52974468;0,110705119;-0,142857143;-0,448275862;2;0,017467249;0,025;2,683544304;E;;;;;;;
0,705204104;-0,003875281;-0,071428571;-0,310344828;3;-0,244541485;0,0625;3,569620253;E;;;;;;;
12,6193782;0,059031702;0,071428571;0,793103448;13,16666667;-0,493449782;0,2;0,506329114;E;;;;;;;
2,788577238;-0,046896945;-0,535714286;-0,896551724;6,666666667;-0,541484716;0,0875;0,417721519;E;;;;;;;
8,44422311;-0,012628087;-0,142857143;1,482758621;5,833333333;-0,358078603;0,0875;2,898734177;E;;;;;;;
1,042356272;-0,076508753;-0,285714286;1,655172414;3,166666667;-1,017467249;0,2375;2,734177215;E;;;;;;;
17,26840908;-0,147263097;-0,571428571;-0,551724138;12,83333333;0,104803493;0,175;5,291139241;E;;;;;;;
1,024806954;-0,159946788;-0,571428571;-0,206896552;2,333333333;0,148471616;0,1625;4,303797468;E;;;;;;;
0,525255425;-0,075704624;-0,321428571;2,275862069;-0,833333333;-0,737991266;0,1875;2,873417722;E;;;;;;;
3,002625408;-0,056743514;-0,428571429;-0,206896552;4,5;-0,772925764;0,1875;3,17721519;E;;;;;;;
7,144872652;0,086727239;-0,285714286;2,448275862;14,33333333;-0,890829694;0,1375;1,886075949;E;;;;;;;
-0,338399439;-0,09014527;-0,25;2,379310345;8;-0,659388646;0,25;5,025316456;E;;;;;;;
17,34786418;-0,142928234;-0,321428571;-0,724137931;1,833333333;-0,192139738;0,0625;4,518987342;E;;;;;;;
11,5853628;0,105746052;-0,285714286;1;2,166666667;0,091703057;0,2;3,886075949;E;;;;;;;
0,778167525;0,177697302;-0,571428571;1,310344828;15,33333333;-0,615720524;0,0125;3,240506329;E;;;;;;;
9,441186279;0,035873791;-0,178571429;-0,206896552;6,166666667;-0,100436681;0,05;4,316455696;E;;;;;;;
-0,654941179;-0,181547232;0,035714286;0,827586207;11,33333333;-0,951965066;0,225;4,17721519;E;;;;;;;
27,17209014;0,078126447;0,071428571;0;1,5;-0,537117904;0,2375;0,215189873;E;;;;;;;
0,298193169;0,093709972;-0,178571429;-0,896551724;5,166666667;-0,021834061;0,225;1,215189873;E;;;;;;;
-0,643814924;0,154870716;-0,071428571;0,931034483;10,66666667;-0,589519651;0,0625;3,873417722;E;;;;;;;
5,239048778;-0,026062236;-0,214285714;1,275862069;10;0,266375546;0,125;3,708860759;E;;;;;;;
2,066061262;0,091463255;-0,392857143;2,310344828;8,666666667;-0,19650655;0,125;1,430379747;E;;;;;;;
-0,332810933;-0,170432567;-0,428571429;-0,724137931;13,16666667;-0,903930131;0,1375;4,101265823;E;;;;;;;
6,198828443;-0,186299905;-0,535714286;0,448275862;5,333333333;-0,781659389;0,0125;2,556962025;E;;;;;;;
12,53464051;-0,201620108;0,071428571;0,793103448;9,166666667;0,262008734;0,1;-0,316455696;E;;;;;;;
14,37359965;0,171761318;0,071428571;1,862068966;11,66666667;0,253275109;0,0125;2,101265823;E;;;;;;;
8,619577951;-0,07395604;-0,214285714;1;-0,5;-1,030567686;0,15;2,481012658;E;;;;;;;
-0,458047333;-0,0279272;0,035714286;0,068965517;10,66666667;-0,436681223;0,225;2,886075949;E;;;;;;;
1,382541056;0,163858749;-0,107142857;-0,068965517;11,33333333;0,100436681;0,2375;3,088607595;E;;;;;;;
5,765032915;-0,09391758;-0,642857143;0,517241379;6,5;-0,388646288;0,25;0,291139241;E;;;;;;;
3,033462242;-0,096115658;-0,035714286;2,137931034;13,5;-0,179039301;0,0375;4,35443038;E;;;;;;;
10,77710347;0,081242509;-0,321428571;0,068965517;5,833333333;-0,580786026;0,0125;4,886075949;E;;;;;;;
-0,247762948;-0,085558008;-0,607142857;0,75862069;8,666666667;-0,266375546;0,0375;4,455696203;E;;;;;;;
-0,690919252;-0,01348569;-0,071428571;2,275862069;12,83333333;-0,528384279;0,2125;1,772151899;E;;;;;;;
11,11383958;0,18194551;-0,571428571;-0,172413793;11,16666667;0,205240175;0,2125;4,772151899;E;;;;;;;
-0,611351929;0,053101407;-0,321428571;-0,896551724;8;-0,829694323;0,2;1,329113924;E;;;;;;;
-0,693894236;-0,132047391;0;0,586206897;2,666666667;-0,620087336;0,175;0,594936709;E;;;;;;;
3,249709732;-0,177328795;-0,071428571;1,413793103;9,166666667;-0,847161572;0,0625;4,556962025;E;;;;;;;
5,617845449;-0,109540882;-0,392857143;-0,344827586;2,166666667;-0,790393013;0,05;4,189873418;E;;;;;;;
1,425602914;-0,090942893;-0,5;-0,965517241;13,5;-0,31441048;0,175;1,443037975;E;;;;;;;
-0,56844213;0,021869705;-0,392857143;2,344827586;-0,166666667;0,257641921;0,2125;3,430379747;E;;;;;;;
4,609137536;0,085326404;-0,285714286;-0,103448276;11,16666667;-0,720524017;0,025;4,113924051;E;;;;;;;
0,874744032;0,17222914;-0,071428571;1,034482759;2;-0,082969432;0,225;0,443037975;E;;;;;;;
-0,204101745;-0,092497149;0,071428571;0,034482759;12;-0,611353712;0,15;2,784810127;E;;;;;;;
18,88125279;0,145907255;-0,107142857;0,344827586;0,166666667;0,248908297;0,05;0,810126582;E;;;;;;;
13,88863931;-0,065805543;-0,035714286;-0,275862069;9,166666667;-0,231441048;0,125;3,569620253;E;;;;;;;
19,30217155;0,141133167;0,035714286;1,620689655;1,5;-0,532751092;0,0375;1,303797468;E;;;;;;;
3,717881345;-0,167387844;-0,035714286;-0,034482759;0,5;-1,021834061;0,125;2,265822785;E;;;;;;;
1,716963382;-0,078333181;-0,107142857;-0,275862069;9,5;-0,397379913;0,05;4,481012658;E;;;;;;;
7,642845757;-0,202847223;-0,607142857;1,827586207;-0,833333333;-0,502183406;0,225;0,670886076;E;;;;;;;
-0,593445872;-0,138678182;-0,357142857;0,034482759;4,5;-0,991266376;0,1125;-0,012658228;E;;;;;;;
-0,460500379;-0,041119588;-0,392857143;2,448275862;13,33333333;-0,218340611;0,025;2,911392405;E;;;;;;;
-0,68382382;0,029536086;-0,607142857;1,586206897;6,666666667;-0,043668122;0,0125;3,126582278;E;;;;;;;
3,060408092;-0,175437024;0;2,344827586;13;-0,986899563;0,1375;5,012658228;E;;;;;;;
1,724421729;0,062994175;-0,071428571;1,75862069;7,833333333;-0,074235808;0,2;4,582278481;E;;;;;;;
-0,636567349;-0,162878729;-0,392857143;-0,24137931;7,333333333;-0,615720524;0,1875;0,215189873;E;;;;;;;
21,9136029;0,137885504;-0,5;1,689655172;8;0,174672489;0,0125;1,063291139;E;;;;;;;
-0,675224236;-0,159423513;-0,464285714;0,24137931;15,33333333;0,310043668;0,1625;3,037974684;E;;;;;;;
-0,625440561;-0,029427728;-0,178571429;0,896551724;6;-0,799126638;0,125;5,126582278;E;;;;;;;
10,99912958;0,120411557;-0,428571429;2;0,5;-0,139737991;0,1875;2,303797468;E;;;;;;;
1,195837829;-0,133950564;-0,214285714;2,275862069;8,5;-1,004366812;0,075;3,53164557;E;;;;;;;
3,226807319;-0,204814472;-0,142857143;0,206896552;9,166666667;0,15720524;0,1625;3,139240506;E;;;;;;;
3,247944583;-0,111994222;-0,607142857;-0,862068966;10,66666667;-0,633187773;0,125;0,544303797;E;;;;;;;
0,873750147;0,022236728;-0,571428571;0,862068966;14,16666667;-0,475982533;0,0375;5,291139241;E;;;;;;;
1,880549174;0,048684355;-0,5;0,413793103;5,666666667;-0,76419214;0,2125;-0,291139241;E;;;;;;;
26,82974834;-0,055965623;-0,142857143;0,103448276;9,5;-0,126637555;0,1875;0,683544304;E;;;;;;;
0,669492334;0,179167768;-0,357142857;1,551724138;10,16666667;0,296943231;0,175;3,734177215;E;;;;;;;
-0,58970299;0,187030803;-0,428571429;-0,896551724;9,333333333;-0,331877729;0,0125;5,151898734;E;;;;;;;
-0,487292654;0,141807673;0,071428571;1,655172414;15,66666667;-0,091703057;0,025;-0,341772152;E;;;;;;;
21,24955542;0,141366232;-0,607142857;0,551724138;15,16666667;-0,096069869;0,1;-0,037974684;E;;;;;;;
5,48706161;0,0327636;-0,464285714;0,172413793;2,333333333;-0,043668122;0,0375;2,329113924;E;;;;;;;
-0,109978318;0,054891921;-0,535714286;0,862068966;9,166666667;-0,786026201;0,1;0,518987342;E;;;;;;;
24,22044058;-0,130969049;-0,178571429;-0,896551724;3,333333333;-0,6069869;0,05;0,037974684;E;;;;;;;
-0,237864667;0,171851593;-0,142857143;0,310344828;12,5;-0,327510917;0,2375;0,708860759;E;;;;;;;
-0,65327148;-0,181270456;-0,214285714;1,275862069;1,833333333;0,244541485;0,1125;4,64556962;E;;;;;;;
19,9470777;-0,13333624;-0,607142857;1,068965517;13,5;-0,729257642;0,0625;2,012658228;E;;;;;;;
-0,644256149;0,184943229;-0,071428571;1,206896552;12,16666667;-0,008733624;0;1,113924051;E;;;;;;;
23,25601047;0,003420317;-0,571428571;2,172413793;11,16666667;-0,96069869;0,2125;1,784810127;E;;;;;;;
5,68985301;-0,169600118;-0,321428571;-0,448275862;8;-0,64628821;0,1375;-0,037974684;E;;;;;;;
2,592937693;0,012566235;-0,392857143;2,275862069;1,5;-0,187772926;0,0625;2,303797468;E;;;;;;;
-0,397340965;-0,134739142;-0,25;1,068965517;6,666666667;0,131004367;0,1625;-0,063291139;E;;;;;;;
0,588155555;0,160118843;-0,107142857;2,310344828;12,66666667;-0,772925764;0,175;2,17721519;E;;;;;;;
-0,649160914;0,173781746;-0,142857143;1,172413793;6,666666667;-0,558951965;0,15;3,417721519;E;;;;;;;
0,922503445;0,052853908;-0,571428571;0,068965517;0,333333333;-0,11790393;0,1875;0,734177215;E;;;;;;;
8,630736319;0,169175657;0,071428571;0,551724138;6,5;0,096069869;0,175;1,126582278;E;;;;;;;
-0,66075417;-0,172192815;-0,142857143;0,172413793;14,83333333;0,187772926;0,0125;0,658227848;E;;;;;;;
5,343758113;-0,06248332;-0,142857143;2,379310345;0,5;-0,257641921;0,175;0,341772152;E;;;;;;;
10,26744835;0,035403878;-0,357142857;1,517241379;5;-0,755458515;0,0625;2,075949367;E;;;;;;;
4,121752969;-0,075612481;-0,357142857;1,103448276;7;-0,838427948;0,1125;2,848101266;E;;;;;;;
2,51516125;0,015785582;-0,035714286;-0,724137931;6;-0,375545852;0,15;2,658227848;E;;;;;;;
18,18297788;0,045516272;-0,214285714;-0,620689655;7,666666667;-0,344978166;0,1;3,481012658;E;;;;;;;
5,612013943;0,175192424;-0,5;-0,896551724;11,83333333;0,292576419;0,2;0,063291139;E;;;;;;;
-0,486143124;0,153660583;-0,142857143;2;0,833333333;-0,781659389;0,05;4,240506329;E;;;;;;;
0,033976777;-0,074486527;-0,535714286;1,103448276;0,333333333;-0,462882096;0,0375;4,594936709;E;;;;;;;
12,62535318;-0,165413917;-0,357142857;0,655172414;14;0,262008734;0,075;2,949367089;E;;;;;;;
-0,275135204;-0,107488173;-0,071428571;0,448275862;12,33333333;-0,707423581;0,1125;0,860759494;E;;;;;;;
1,663763967;-0,002083719;-0,5;-0,862068966;3;-0,371179039;0,0625;1,113924051;E;;;;;;;
0,687461803;0,183678549;-0,107142857;2,24137931;5;0,004366812;0,0125;3,139240506;E;;;;;;;
2,642983007;0,137733103;-0,071428571;-0,310344828;6,166666667;0,205240175;0,1125;0,569620253;E;;;;;;;
0,25332024;-0,020648753;-0,071428571;1,103448276;11;-0,161572052;0,1625;1,265822785;E;;;;;;;
23,83303484;-0,008973586;-0,392857143;0,896551724;4,5;-0,64628821;0,2375;2,860759494;E;;;;;;;
-0,537473448;-0,011560644;-0,428571429;1,586206897;10;-0,611353712;0,1875;2,113924051;E;;;;;;;
1,352671345;-0,132740705;-0,392857143;2,448275862;4,833333333;0,244541485;0,1875;3,189873418;E;;;;;;;
-0,622344054;0,155038445;-0,464285714;1,275862069;10,16666667;-0,951965066;0,25;2,632911392;E;;;;;;;
1,156247753;0,016174229;-0,428571429;2,344827586;4,333333333;-0,091703057;0,125;-0,139240506;E;;;;;;;
1,501581266;-0,200406276;-0,107142857;0,206896552;0,666666667;0,008733624;0,2;1,012658228;E;;;;;;;
-0,664013026;0,133177861;-0,142857143;0,24137931;5;0,07860262;0,1125;0,367088608;E;;;;;;;
-0,232980765;0,016845996;-0,214285714;-0,310344828;7,666666667;0,052401747;0,05;1,683544304;E;;;;;;;
1,61729915;0,046934612;-0,214285714;2,413793103;11,66666667;-0,637554585;0,025;0,962025316;E;;;;;;;
1,357549851;0,127887084;-0,321428571;-0,24137931;11;-0,222707424;0,0875;1,898734177;E;;;;;;;
19,3198694;-0,10816502;-0,392857143;0,206896552;11,66666667;-0,694323144;0,2375;5,227848101;E;;;;;;;
1,002716071;-0,002523293;-0,071428571;1,379310345;1,666666667;-0,563318777;0,05;4,037974684;E;;;;;;;
1,007315564;-0,133736753;-0,357142857;0,068965517;15,66666667;-1,004366812;0,25;0,240506329;E;;;;;;;
-0,17861127;0,104082859;-0,571428571;2,310344828;13,5;-0,742358079;0,175;1,025316456;E;;;;;;;
-0,013639948;0,17161906;-0,214285714;-0,862068966;-0,166666667;-0,427947598;0,1375;0,341772152;E;;;;;;;
22,3389957;0,064667078;-0,25;2,275862069;9;-0,026200873;0,0875;3,291139241;E;;;;;;;
20,29622007;0,062387293;-0,535714286;-0,793103448;12,83333333;-0,855895197;0,125;0,037974684;E;;;;;;;
1,876450239;0,114069509;-0,642857143;2,379310345;8,833333333;0,048034934;0,175;2,772151899;E;;;;;;;
8,1659425;-0,167822573;-0,607142857;1,275862069;1;0,231441048;0,1;2,329113924;E;;;;;;;
2,865986882;0,164256092;-0,178571429;1,862068966;4,166666667;0,301310044;0,025;2,620253165;E;;;;;;;
-0,246884645;0,02572168;-0,428571429;-0,310344828;15;-0,192139738;0,0625;0,670886076;E;;;;;;;
8,430234126;0,036859743;-0,5;-0,103448276;11,83333333;-0,973799127;0,0125;0,417721519;E;;;;;;;
2,765878881;0,055044497;-0,142857143;1,103448276;2,333333333;-0,467248908;0,1875;2;E;;;;;;;
3,097004818;0,100519205;-0,214285714;2,137931034;0,833333333;-0,851528384;0,0375;0,316455696;E;;;;;;;
-0,349825406;-0,069025764;-0,285714286;-0,551724138;8,333333333;-0,68558952;0,025;3,82278481;E;;;;;;;
-0,27899839;0,133704267;-0,25;0,379310345;10,33333333;-0,742358079;0,25;0;E;;;;;;;
13,86273541;0,075670045;-0,642857143;0,620689655;11,66666667;-0,131004367;0,0375;4,493670886;E;;;;;;;
12,83315978;-0,140811633;-0,535714286;1,586206897;11,66666667;-0,72489083;0,1125;2,734177215;E;;;;;;;
17,1829445;-0,011239675;-0,178571429;2,103448276;0,833333333;-0,152838428;0,0375;3,139240506;E;;;;;;;
24,07356735;0,131099897;-0,642857143;1,482758621;12;-0,462882096;0,225;3,962025316;E;;;;;;;
2,818633984;0,062345742;-0,392857143;-0,24137931;0;-0,11790393;0,0625;2,810126582;E;;;;;;;
0,423655201;-0,080206929;-0,107142857;0,206896552;15,66666667;-0,519650655;0,2;1,556962025;E;;;;;;;
1,851460429;-0,104981244;-0,142857143;0,379310345;13,83333333;-0,951965066;0,175;2,64556962;E;;;;;;;
0,954859379;-0,108076268;-0,392857143;0,827586207;13,66666667;-0,445414847;0,2125;1,430379747;E;;;;;;;
-0,587703075;0,145897915;-0,571428571;-0,034482759;5,5;-0,034934498;0,1625;0,569620253;E;;;;;;;
0,594862334;0,049151611;-0,428571429;-0,896551724;9,666666667;-0,427947598;0,25;4,253164557;E;;;;;;;
3,538871889;0,050138453;-0,571428571;1,448275862;9;-0,847161572;0,1625;3,620253165;E;;;;;;;
29,142796;0,151309939;-0,392857143;-0,310344828;-0,333333333;0,100436681;0,125;2,658227848;E;;;;;;;
3,982741218;-0,015274882;-0,392857143;0,655172414;5,5;0,07860262;0,25;0,189873418;E;;;;;;;
-0,146602548;-0,091897781;-0,107142857;2,034482759;15;-0,502183406;0,2125;3,151898734;E;;;;;;;
25,2037118;-0,150518364;-0,535714286;0,655172414;13,66666667;-0,310043668;0,1125;3,594936709;E;;;;;;;
5,356151174;-0,030567288;-0,464285714;2;6,5;-0,672489083;0,0125;1,164556962;E;;;;;;;
1,911155076;-0,048432019;0;2,379310345;2,5;0,209606987;0,025;3,544303797;E;;;;;;;
-0,174880348;-0,060945391;-0,535714286;0,448275862;6,666666667;-0,218340611;0,1375;0,898734177;E;;;;;;;
14,95687999;0,164172622;-0,464285714;1,620689655;7,5;-0,008733624;0;3,037974684;E;;;;;;;
1,324385616;0,08205993;-0,142857143;0,75862069;1,5;0,109170306;0,15;3,35443038;E;;;;;;;
-0,194379083;0,059355848;-0,357142857;0,862068966;1,166666667;0,248908297;0,1;3,379746835;E;;;;;;;
-0,646030681;0,188667919;-0,071428571;-0,896551724;0,5;0,192139738;0,225;2,620253165;E;;;;;;;
-0,019068956;0,023240023;-0,107142857;1,344827586;6,5;-0,729257642;0,2375;1,784810127;E;;;;;;;
27,55641886;-0,098201281;-0,464285714;-0,068965517;4,666666667;-0,423580786;0,1125;4,455696203;E;;;;;;;
